-0.00494307,-0.00756332,-0.43756621,-0.00668995,-0.12891667,-0.00509837,-0.00772193,-0.43756615,-0.0068483,-0.13441847
-0.13329426,-0.02981789,-0.95802725,-0.02792442,-0.5446835,-0.13337848,-0.02990689,-0.95802659,-0.02801466,-0.55598515
0.00254984,0.00496849,0.30340704,0.00436252,0.08403073,0.00266855,0.00508972,0.30340702,0.00448351,0.08797026
-0.09746718,-0.0200315,-0.75829794,-0.01852791,-0.36197415,-0.09768782,-0.02025904,-0.75829769,-0.0187556,-0.37274868
0.01786164,0.0094239,0.21720774,0.00899812,0.17397741,0.01770321,0.00926243,0.21720729,0.0088378,0.17397638
-0.08131352,-0.01217036,-0.3203574,-0.01154041,-0.22666562,-0.08135529,-0.01221493,-0.32035718,-0.01158547,-0.23139391
0.04671005,0.00255395,0.10842558,0.00233876,0.04777012,0.04686921,0.00271765,0.10842574,0.00250195,0.05165561
-0.02210642,-0.00903144,-0.47183467,-0.00809096,-0.1568727,-0.02228663,-0.00921591,-0.47183462,-0.00827515,-0.16332349
-0.02716531,-0.01122719,-0.41154943,-0.01041146,-0.20173688,-0.02717918,-0.01124189,-0.41154913,-0.01042669,-0.20566958
-0.19884085,-0.02315122,-0.40734584,-0.02236123,-0.44163321,-0.1988296,-0.02314451,-0.40734537,-0.02235584,-0.44881717
-0.06944551,-0.02119303,-0.85501552,-0.0194955,-0.37889521,-0.06962706,-0.0213799,-0.85501515,-0.01968274,-0.38932094
-0.02853205,-0.00554204,-0.29960791,-0.00494469,-0.09677966,-0.02870573,-0.00572007,-0.29960797,-0.00512229,-0.10194953
0.00798282,-0.00220385,-0.18443519,-0.00183433,-0.03480105,0.00790171,-0.00228645,-0.1844352,-0.0019167,-0.03711159
0.08882983,0.01266592,0.24528613,0.01218829,0.23954495,0.08878237,0.01261956,0.2452858,0.01214282,0.24269318
-0.084939,-0.01456766,-0.43101203,-0.01371752,-0.26873255,-0.08500352,-0.01463553,-0.43101176,-0.0137859,-0.27468774
0.14781203,0.01304826,0.21010311,0.01264258,0.25181993,0.14790438,0.01314618,0.21010301,0.01274087,0.25775053
0.01379104,0.00116125,-0.20375011,0.00157437,0.03102194,0.01353567,0.00090079,-0.20375041,0.00131504,0.02642307
0.03944038,0.00494238,0.10702566,0.00473319,0.09332587,0.03945168,0.00495486,0.10702557,0.0047459,0.0951292
-0.04000879,-0.0061235,-0.16162239,-0.00580566,-0.1139751,-0.04002724,-0.00614328,-0.16162227,-0.0058257,-0.1163052
0.01921757,-0.00256994,-0.30275273,-0.00196191,-0.03660431,0.01905204,-0.00273846,-0.30275281,-0.00212986,-0.04068866
0.03290209,0.00539972,0.28139582,0.00483898,0.09500806,0.03307617,0.00557826,0.28139589,0.00501709,0.10013403
-0.08159798,-0.01234991,-0.25826351,-0.0118456,-0.23252933,-0.08155742,-0.0123104,-0.25826319,-0.01180693,-0.23571516
-0.01886682,-0.00736913,-0.35796961,-0.00665632,-0.12909033,-0.01898441,-0.00748959,-0.35796953,-0.00677668,-0.13378019
0.09697093,0.01765517,0.46359862,0.01674348,0.32759209,0.09695855,0.01764476,0.46359819,0.01673407,0.33305428
-0.00331679,-0.00482069,-0.33429092,-0.00415216,-0.08004391,-0.00348253,-0.00498996,-0.33429096,-0.00432098,-0.08484852
-0.19815772,-0.02864793,-0.77723556,-0.0271184,-0.53306666,-0.19830673,-0.02880478,-0.77723509,-0.02727619,-0.54517535
-0.0919186,-0.00963287,-0.44147648,-0.00875498,-0.17383075,-0.09227021,-0.00999417,-0.4414767,-0.00911535,-0.18373879
0.02231366,0.00733846,0.04388127,0.00725991,0.14081256,0.02206932,0.0070894,0.04388079,0.00701225,0.13845043
0.11211319,0.01427603,0.29679525,0.01369671,0.2699376,0.11212491,0.01429067,0.29679496,0.01371209,0.27474142
0.10856099,0.02287649,0.86930411,0.02115264,0.41309011,0.10880754,0.02313073,0.86930382,0.02140708,0.42529223
-0.0578164,-0.02154447,-0.87109476,-0.01981487,-0.38433271,-0.05795961,-0.0216919,-0.87109432,-0.01996283,-0.39414083
0.19621948,0.04351814,1.64434525,0.04025765,0.78556233,0.19664219,0.04395425,1.64434462,0.0406943,0.8078851
0.01466803,-0.00760921,-0.3579178,-0.00689661,-0.13168335,0.01467713,-0.00759941,-0.35791753,-0.00688724,-0.13402368
