0.0187,-0.00374,0.00531,-0.04516,0.00649,0.0015,-0.02489,-0.00057,-0.0091,-0.01589,0.0033,0.00446,0.01172,-0.02993,-0.0241,0.03808,-0.01386,0.00744,0.01382,-0.0022,-0.01466,-0.01423,0.00806,-0.0199,0.00201,0.02195,-0.00546,0.02075,-0.04476,-0.03242,-0.03666,-0.05281,0.00453,0.01924,-0.05563,0.01537,0.0144,-0.0081,-0.0349,-0.01642,-0.04167,0.00142,-0.05765,-0.00619,0.00296,0.01835,0.00575,0.00457,-0.02072,0.0254
0.02609,0.02198,-0.01104,-0.02308,0.00456,0.00546,0.01388,0.01004,0.03847,0.01307,0.00341,-0.01332,-0.02675,-0.0392,0.0247,-0.00336,0.00618,0.00057,-0.00622,0.00375,0.01627,0.00232,-0.00506,-0.00181,-0.01543,0.00024,0.0096,0.00729,0.03919,-0.00124,-0.02184,0.03393,-0.00842,-0.00908,0.01063,-0.0036,-0.053,0.0193,-0.02016,0.01056,-0.00622,0.03864,0.02628,0.01312,-0.02528,0.0015,0.00302,-0.00812,-0.01925,-0.01498
0.03247,0.00259,0.05667,-0.02129,-0.03318,-0.00313,0.00225,0.03998,0.02025,-0.04057,0.0124,0.02271,-0.00927,-0.03608,0.01499,0.01361,-0.01141,0.00811,-0.01049,-0.00382,0.01457,0.00103,0.01346,-0.0087,0.00847,-0.03659,0.01036,8e-05,-0.00969,0.03122,0.01815,0.02065,-0.03183,-0.02166,0.01356,0.005,0.01043,0.00619,-0.0337,-0.01247,0.02153,-0.01175,0.01582,-0.01023,-0.0078,0.00272,-0.04493,-0.00398,-0.00167,0.01614
0.00327,-0.02444,-0.03045,0.05118,0.0015,-0.04958,-0.04746,-0.02314,-0.05546,0.00848,0.01574,-0.00718,0.00361,0.01171,-0.0043,0.00921,0.00503,-0.03322,0.05279,-0.01627,0.05243,0.02441,-0.01643,-0.01361,-0.05818,0.04546,0.01511,0.01057,-0.00646,-0.06047,-0.09534,-0.00778,0.0432,0.01496,-0.0444,-0.04479,0.01378,0.00097,-0.02046,-0.01122,-0.06873,0.00925,-0.05015,0.00583,-0.02735,0.00417,-0.02638,-0.02885,-0.02073,-0.09297
0.01083,-0.02018,-0.0121,-0.00226,0.01342,0.02902,-0.03595,-0.01424,-0.02165,0.03163,-0.03541,0.01826,-0.01696,0.00652,-0.01273,-0.02562,-0.02103,-0.03226,0.02695,0.02379,-0.00332,-0.0101,-0.02474,0.01284,-0.03421,-0.00129,0.00809,-0.0288,-0.02814,0.00033,-0.03699,0.00133,0.01094,0.02228,0.0084,-0.01964,0.01349,-0.00516,-0.00611,-0.01769,0.02446,-0.03844,-0.00689,0.01213,0.01245,-0.02819,-0.06084,-0.01017,0.00274,-0.04518
-0.01776,0.06079,-0.02915,0.01116,0.02721,0.05762,0.03333,0.01028,0.02524,0.02692,-0.0323,-0.02832,-0.02669,0.01117,0.02499,0.01613,0.02429,-0.02054,0.03796,-0.02527,0.02267,0.00143,-0.01439,-0.01713,-0.03448,-0.03017,0.00454,0.02384,0.08507,0.02116,-0.00493,-0.00704,-0.00582,0.00499,-0.00381,-0.00141,-0.06995,0.05283,0.02325,-0.00777,-0.02392,0.05039,0.00064,-0.05537,-0.01294,0.00494,0.03193,-0.01228,0.01688,0.02438
-0.02701,0.03809,0.01085,0.02567,0.00838,0.02044,0.02492,-0.00105,-0.0108,-0.00202,-0.0028,-0.02395,-0.00435,0.00234,0.01719,0.03736,0.01194,-0.01355,0.00971,-0.01922,0.02777,0.02642,0.00912,-0.01465,-0.03114,-0.0277,-0.00412,0.03778,0.03198,0.03214,0.01136,-0.00252,-0.01806,-0.0191,-0.01408,-0.00686,-0.02688,0.03097,-0.00022,-0.00157,-0.01624,0.02799,-0.00693,-0.03748,-0.01706,0.01728,0.01794,-0.00407,0.018,0.00729
0.00371,0.02681,0.05101,-0.01401,0.00051,0.04686,-0.00792,0.00489,-0.01469,-0.01252,-0.02553,0.00372,0.00094,-0.00536,-0.00768,0.02352,-0.00536,-0.0113,0.02082,-0.00504,0.01168,0.00397,0.00854,-0.02569,-0.016,-0.06928,-0.0017,-0.00744,-0.01624,0.0539,0.03613,-0.02467,-0.01865,-0.04207,0.00696,0.01067,0.03416,0.01612,0.00507,-0.01523,0.03802,-0.01163,-0.0102,-0.03821,0.00737,0.00525,-0.00321,0.0086,0.02746,0.02338
-0.00696,0.03402,-0.00708,-0.00983,-0.04991,0.04267,-0.01186,0.03457,0.07704,-0.01145,-0.02819,0.00293,0.04422,0.00119,-0.00603,0.04264,-0.01695,0.00082,0.00152,0.01272,-0.03122,-0.03825,0.00864,0.0145,0.02609,0.03027,-0.01362,0.01146,-0.03709,-0.00419,0.00632,-0.03259,0.00486,0.01935,-0.01269,0.00944,-0.01583,0.02064,0.0365,-0.00156,0.00707,-0.01283,-0.0337,0.02988,0.02584,0.00276,-0.00679,-0.01183,0.00618,0.05388
-0.06473,-0.0099,-0.0258,0.04024,0.01882,-0.01508,0.01511,-0.02603,-0.02621,0.0151,0.00504,-0.02966,0.01392,0.04243,0.00557,-0.02258,-0.01237,-0.00119,-0.03736,-0.00089,-0.01779,0.01259,0.00276,0.02959,0.00912,0.02934,-0.02045,0.02848,0.00592,-0.01392,0.01702,0.01844,0.00191,0.0243,-0.00992,-0.00302,-0.00663,-0.01227,0.02726,0.01812,-0.0174,-0.01042,0.00267,0.015,0.0137,0.00291,0.02041,0.00118,-0.00235,-0.01001
0.00912,-0.0151,0.01656,0.01411,0.00073,-0.0495,0.00564,-0.0158,-0.04247,-0.02005,0.04311,-0.00546,-0.00057,-0.00891,-0.00443,0.00849,0.02351,0.0156,-0.00922,-0.01335,0.02045,0.03471,0.01053,-0.01796,-0.00253,-0.0047,0.00384,0.00051,-0.00401,-0.00303,0.00234,0.00276,-0.00018,-0.03184,-0.00317,-0.00238,0.02707,-0.01663,-0.02257,0.01143,-0.0164,0.02173,0.00561,-0.00829,-0.01947,0.01123,0.02693,0.01381,-0.00443,-0.02095
-0.00709,-0.02069,0.00379,0.04823,-0.00442,-0.00814,-0.00873,-0.00463,0.01211,0.01081,-0.01487,-0.01094,0.02918,-0.01332,-0.00907,0.0208,-0.01988,-0.01679,-0.04307,0.04709,-0.01336,0.01509,0.00172,0.04038,-0.0152,0.00701,0.00134,-0.01178,-0.05842,0.01968,0.00828,0.03343,-0.00726,-0.00371,0.04968,-0.02821,-0.00841,0.02263,0.0058,0.01575,0.04853,-0.05092,0.03585,0.06827,-0.00568,-0.02172,-0.04557,0.01014,0.00094,-0.05315
