0.01873,0.05123,0.02145,-0.03431,0.02056,-0.04867,-0.01406,-0.04724,-0.04524,-0.0187,-0.02727,-0.0549,0.04434,0.09464,0.03674,-0.06342,0.04304,0.02379,-0.07316,0.01866,-0.01055,0.09799,0.04508,-0.07485,-0.00567,-0.0674,0.02047,0.08453,-0.03013,0.07313,-0.04023,0.07891,0.036,0.00464,0.03207,-0.00735,-0.0822,-0.05508,0.01335,-0.02668,0.07361,0.04313,0.03892,0.00978,0.00297,-0.03267,0.0289,0.02102,-0.02663,0.0997
0.08391,-0.01949,-0.0189,-0.01935,0.06072,0.03146,0.03656,0.06953,-0.10367,0.01212,-0.0342,-0.06277,0.01858,-0.04918,-0.03825,-0.0315,-0.01778,0.04763,0.00921,0.01044,-0.07602,-0.04242,-0.0913,0.03337,0.03095,-0.00293,0.00284,-0.00998,-0.00738,-0.01345,-0.00981,-0.05208,-0.02446,0.01293,-0.00589,-0.01702,0.00761,0.00595,0.05386,0.01976,0.01599,-0.08226,-0.04637,0.01806,-0.00164,-0.00198,0.12201,-0.07209,-0.02912,-0.09435
0.01298,-0.04532,0.08291,0.03992,-0.00533,0.01199,-0.02172,0.00084,-0.03859,0.01905,-0.02412,-0.01352,0.04294,0.0174,-0.05271,0.01356,-0.00609,-0.01956,-0.02851,-0.00219,-0.03413,-0.03305,-0.03891,0.09306,0.03374,0.06188,0.04966,0.01418,0.05222,-0.0265,0.09667,0.04202,0.01067,0.06607,-0.02826,-0.07117,0.01087,-0.08765,0.08259,-0.01423,-0.01692,-0.00748,-0.01842,-0.03684,-0.0269,0.01202,0.02817,-0.05749,-0.02886,0.00715
-0.01522,-0.00144,0.04755,0.08588,0.01401,0.02439,-0.0239,-0.12423,-0.05992,0.07821,-0.01693,-0.04314,0.023,0.00827,-0.01165,0.11085,0.05522,-0.02705,0.03766,-0.00558,0.04409,-0.00108,0.01367,0.02794,0.09053,-0.03116,-0.05608,-0.00334,-0.03098,0.02617,-0.09998,-0.02553,0.04631,0.03249,0.06811,-0.05071,-0.07361,0.14293,0.01974,-0.01852,0.05257,0.0365,-0.07128,-0.05365,0.05725,0.02214,0.04939,-0.01064,0.00232,0.04058
-0.03762,0.00697,0.0274,-0.01324,2e-05,-0.04285,-0.01062,-0.03908,-0.01152,0.0094,0.03788,-0.01131,-0.00657,-0.07427,0.12049,-0.0052,0.04008,0.02465,-0.08571,-0.01212,-0.0103,-0.08288,-0.03269,-0.06046,0.03872,0.06006,-0.01822,0.03594,0.03671,0.00906,0.04646,-0.00353,0.00216,-0.1214,0.03695,-0.05016,0.01376,0.01469,0.03434,-0.01764,-0.02799,0.04892,0.09318,-0.0242,0.0594,-0.02006,0.02477,-0.00868,-0.05582,-0.00393
-0.06126,-0.01602,0.02503,0.03405,-0.00501,0.03914,-0.01653,-0.02437,0.02416,0.01556,-0.04887,-0.00407,0.0426,0.04516,0.05308,-0.04888,0.02003,0.01001,-0.04994,-0.07791,-0.06589,0.00741,0.07136,0.01288,-0.00806,-0.03801,-0.08898,-0.00861,0.03578,0.03854,-0.01018,0.02538,0.03755,0.04862,0.03538,0.04893,0.04667,0.06913,0.06535,0.00258,-0.00852,0.00036,0.02385,-0.04091,-0.14594,0.04957,0.03794,0.02632,-0.00377,0.0032
0.01855,0.00051,0.0554,-0.03353,-0.09017,0.01331,0.03657,0.00911,-0.01093,-0.02374,0.02093,-0.03702,-0.08943,0.00072,0.03151,-0.01711,0.0389,-0.03094,-0.07388,-0.01564,-0.00973,-0.00996,-0.05294,-0.02921,0.03355,0.05074,-0.05453,-0.04122,0.03455,0.03984,-0.00515,0.02417,-0.0043,-0.0337,0.06455,-0.09517,-0.02005,-0.09403,-0.03816,-0.02906,-0.06978,-0.07099,-0.05597,0.05845,0.04531,-0.0135,0.00606,0.03345,-0.01387,0.01104
-0.00508,0.04168,0.02584,-0.13224,0.10835,-0.0044,0.02935,0.03227,-0.03694,-0.01479,-0.07683,0.0079,0.05478,0.00753,0.01735,0.06599,0.07525,0.02431,0.00875,-0.02755,-0.05329,0.01311,0.01172,0.04961,-0.0226,-0.11027,-0.01281,-0.07829,-0.04158,-0.01088,-0.02356,-0.07709,0.09533,0.01179,-0.01072,-0.09015,0.0027,-0.00822,0.07434,0.07319,0.04148,0.00825,0.03974,-0.05547,0.01322,0.08834,-0.02957,-0.11342,0.06884,0.09214
-0.07332,-0.03514,-0.05909,-0.07033,-0.01023,0.00566,-0.0091,-0.02655,-0.04597,0.13602,-0.01104,-0.0238,0.01225,0.01641,-0.031,-0.07326,-0.02953,0.05199,0.0567,0.06809,0.04126,-0.03357,0.01134,0.02681,-0.03382,-0.00102,0.04678,-0.04182,-0.03612,-0.04017,-0.02286,-0.04439,-0.01045,0.00262,-0.0219,0.08426,-0.01715,-0.06923,0.11161,0.04651,-0.03904,-0.00019,0.02841,-0.05341,-0.05807,-0.04586,-0.01207,-0.00932,-0.06027,0.07207
-0.01099,0.04218,0.04658,0.06791,-0.03486,-0.03323,-0.10329,0.08988,0.08615,0.03171,0.008,0.05772,0.03138,-0.02737,0.03495,0.02726,0.07613,0.02311,0.03114,0.01109,-0.01448,0.05837,0.03778,-0.05317,-0.00598,0.03409,0.0689,-0.04816,0.02906,-0.07228,-0.08416,-0.02427,-0.00434,0.02787,0.03995,0.02806,0.00172,-0.03004,-0.12247,-0.07241,-0.05423,-0.04919,-0.04848,-0.03585,0.00243,0.0573,-0.01458,0.01438,0.04004,-0.09934
